name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon
Final Conditional PCI X-Only,0.0953734072360978,0.0387610547551914,0.145438854807632,0.0600188672073213,-0.0500654475715341,0.0852078774048895,0.071812008868313,16.424474954605103,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.99675,0.0754064799567378,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,0.3160559414657099
Proper No PCI Conditional,0.0228792609202198,0.0294216624880215,0.145438854807632,0.0600188672073213,-0.1225595938874122,0.1387887771513819,0.1242322848929796,14.016499519348145,ProperNoPCIConditionalCensoredSurvivalForest,0.788,0.0641128670859181,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,0.3160559414657099
Final Conditional PCI Surv-Only,0.2019676817088024,0.1893683427935339,0.2332688030992745,0.1801347597722985,-0.031301121390472,0.0923753499499737,0.067394884602077,46.84032607078552,ConditionalCensoringFinalPCISurvOnlyCensoredModel,1.0,0.8905337531477399,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,5.669527287589518
Final Conditional PCI X-Only,0.1949840474692207,0.1355123995494962,0.2332688030992745,0.1801347597722985,-0.0382847556300537,0.1436215049714769,0.0976272022368092,36.139355182647705,ConditionalCensoringFinalPCIXOnlyCensoredModel,1.0,0.6483016798222123,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,5.669527287589518
Proper No PCI Conditional,0.1016767687731443,0.1930922199493117,0.2332688030992745,0.1801347597722985,-0.1315920343261301,0.2482860893127799,0.1654432294385539,29.29071879386902,ProperNoPCIConditionalCensoredSurvivalForest,0.882375,0.3651768894499436,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,5.669527287589518
Final Conditional PCI Surv-Only,0.0875955784280084,0.0274930056658298,0.139787101936983,0.0628829346720364,-0.0521915235089745,0.075125880431811,0.0630112879320376,31.83184289932251,ConditionalCensoringFinalPCISurvOnlyCensoredModel,0.999875,0.5177417050224196,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,0.3192054958313836
Final Conditional PCI X-Only,0.0873727693161311,0.026745428215922,0.139787101936983,0.0628829346720364,-0.0524143326208518,0.0827636721488186,0.0700876541077724,31.757691383361816,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.999875,0.1685717039352043,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,0.3192054958313836
Proper No PCI Conditional,0.0361824306318877,0.0269951891044418,0.139787101936983,0.0628829346720364,-0.1036046713050952,0.1219908747126785,0.1063231639452369,26.469305515289307,ProperNoPCIConditionalCensoredSurvivalForest,0.904875,0.1576278459114896,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,0.3192054958313836
Final Conditional PCI Surv-Only,0.1445847145721803,0.0678367848487687,0.2146281799169252,0.1402448559940027,-0.0700434653447448,0.124521954085135,0.0788960847919028,104.85261011123656,ConditionalCensoringFinalPCISurvOnlyCensoredModel,1.0,0.7184761242718072,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
Final Conditional PCI X-Only,0.1453009957471288,0.0391669039521367,0.2146281799169252,0.1402448559940027,-0.0693271841697963,0.1537856258385777,0.1017508338478937,78.29415345191956,ConditionalCensoringFinalPCIXOnlyCensoredModel,1.0,0.2147209446825183,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
