name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon,horizon_label,horizon_order,horizon_description,horizon_rule,horizon_quantile,gpu_requested,gpu_enabled
Revised Conditional,0.5883558269676205,0.34545101133376543,0.44600361803884864,0.6114681297691741,0.14235220892877185,0.5410844217622495,0.40443110707838514,4.389449596405029,RevisedBaselineCensoredSurvivalForest,0.99875,0.5224615074670227,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,-0.053226531542943704,0.07249075697262017,0.08639693647853958,0.050853310439976554,-0.13962346802148326,0.17879483470941074,0.1398554013405194,4.808807373046875,ConditionalCensoringFinalCensoredModel,0.278,-0.6282440035603344,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S01,500,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.18058730071564952,0.07366671259681629,0.08639693647853958,0.050853310439976554,0.09419036423710996,0.10485967548791036,0.09525585087204952,0.2702486515045166,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7860128751003913,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S01,500,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,-0.21905518770914886,0.3089810861902312,0.08639693647853958,0.050853310439976554,-0.3054521241876884,0.4551194853622301,0.30660814969006417,0.7281103134155273,RevisedBaselineCensoredSurvivalForest,0.188,-0.5020576933891912,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S01,500,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.9945146189893513,1.110540483840794,0.0989030619450252,0.11832547358205983,0.8956115570443262,1.3615614948054229,0.8956329233559716,6.4564714431762695,ConditionalCensoringFinalCensoredModel,1.0,0.7441539537017519,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S02,1000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.7109235914615708,0.8437063044294422,0.0989030619450252,0.11832547358205983,0.6120205295165457,0.9759410184001769,0.612134287559195,0.32083749771118164,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7409927678317635,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S02,1000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,-0.47839515455851367,1.4609810296421282,0.0989030619450252,0.11832547358205983,-0.577298216503539,1.5919184073855923,1.141191725451884,1.0051887035369873,RevisedBaselineCensoredSurvivalForest,0.377,-0.15174440971744566,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S02,1000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.11040836940655863,0.05710437161670079,0.0644691152477578,0.02874182359847497,0.04593925415880082,0.06979811954282855,0.05563640564406455,9.879188776016235,ConditionalCensoringFinalCensoredModel,0.9855,0.4038421880711638,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S03,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.067371541562677,0.014136631615555202,0.0644691152477578,0.02874182359847497,0.0029024263149191906,0.028142505485380834,0.021495846370418417,0.5033612251281738,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.29824359042558235,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S03,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,-0.08683610625243708,0.6370357705075654,0.0644691152477578,0.02874182359847497,-0.15130522150019488,0.661515019911988,0.35024000235856784,1.7019414901733398,RevisedBaselineCensoredSurvivalForest,0.697,-0.22032702842714721,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S03,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.266498368113005,0.34182813840441106,0.09988360526631242,0.07700562168506689,0.16661476284669255,0.33012738091322963,0.17306263822242038,17.40512251853943,ConditionalCensoringFinalCensoredModel,1.0,0.7892950192033864,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S04,4000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.2117872577367102,0.2574747026477989,0.09988360526631242,0.07700562168506689,0.11190365247039775,0.2210256410680583,0.11268458935032227,0.8423807621002197,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9051591900944626,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S04,4000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.32272126291143616,0.46096649533901046,0.09988360526631242,0.07700562168506689,0.22283765764512378,0.49797975797762195,0.27968783569650135,2.24535870552063,RevisedBaselineCensoredSurvivalForest,0.9525,0.2830204153593477,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S04,4000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.20547665551079647,0.2730487256694482,0.08513640563449747,0.08198996666063903,0.120340249876299,0.251834148252803,0.12595106305791304,34.20120906829834,ConditionalCensoringFinalCensoredModel,1.0,0.7222702697574113,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S05,8000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.1569886095833828,0.22407458199304012,0.08513640563449747,0.08198996666063903,0.07185220394888532,0.18085950650001442,0.08045261674896205,0.9106299877166748,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7997105095028134,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S05,8000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.0314737115455809,0.5095691843026384,0.08513640563449747,0.08198996666063903,-0.05366269408891656,0.5561144644017258,0.2604067314284974,4.163106203079224,RevisedBaselineCensoredSurvivalForest,0.83075,-0.4787090163492979,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S05,8000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.1259732790505,0.11696097015010312,0.08384280608151247,0.036698773210153815,0.042130472968987524,0.10389893422759516,0.05551353363214421,78.15585803985596,ConditionalCensoringFinalCensoredModel,0.999875,0.6996974771063365,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S06,16000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.12361199643727497,0.147630353600851,0.08384280608151247,0.036698773210153815,0.03976919035576251,0.12673431070697572,0.06132178133705514,1.8549315929412842,SingleFileFinalOracleCensoredSurvivalForest,0.9988125,0.7993502652505365,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S06,16000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.28311906630199224,0.43580552948686746,0.08384280608151247,0.036698773210153815,0.19927626022047973,0.4597597432520066,0.23998987270609923,8.42904257774353,RevisedBaselineCensoredSurvivalForest,0.9221875,0.6129124700574603,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S06,16000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.2392665073230282,0.20692714025028064,0.07803698169432909,0.04329901934889684,0.1612295256286991,0.24278486103929428,0.16159613254162353,8.57862901687622,ConditionalCensoringFinalCensoredModel,1.0,0.6553825604729436,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S07,2000,2,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.1775774697307104,0.333714305735195,0.07803698169432909,0.04329901934889684,0.09954048803638132,0.31920653632409424,0.1237516436484526,0.39531564712524414,SingleFileFinalOracleCensoredSurvivalForest,0.9895,0.7355111127391482,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S07,2000,2,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.38069657180887656,0.9069785030573726,0.07803698169432909,0.04329901934889684,0.3026595901145475,0.9388043418379641,0.375168382203243,1.3226141929626465,RevisedBaselineCensoredSurvivalForest,0.811,0.4422321546152736,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S07,2000,2,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.11040836940655864,0.05710437161670079,0.0644691152477578,0.02874182359847497,0.04593925415880082,0.06979811954282857,0.05563640564406455,9.731123447418213,ConditionalCensoringFinalCensoredModel,0.9855,0.40384218807116373,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S08,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.06737154156267701,0.0141366316155552,0.0644691152477578,0.02874182359847497,0.002902426314919189,0.028142505485380834,0.021495846370418414,0.38517189025878906,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.2982435904255823,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S08,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,-0.08683610625243708,0.6370357705075654,0.0644691152477578,0.02874182359847497,-0.15130522150019488,0.6615150199119881,0.35024000235856784,1.3365657329559326,RevisedBaselineCensoredSurvivalForest,0.697,-0.22032702842714721,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S08,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.11084021535650865,0.0868335751155986,0.09110415165308132,0.06817472612228782,0.01973606370342733,0.05508236767084717,0.03712712518512754,11.93978762626648,ConditionalCensoringFinalCensoredModel,0.999,0.806042352919688,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S09,2000,10,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.14633666798792067,0.1573288020327623,0.09110415165308132,0.06817472612228782,0.05523251633483933,0.1156398269780123,0.06452090104027867,0.39572906494140625,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8893565583976192,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S09,2000,10,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.17110646758421819,0.21763392677431692,0.09110415165308132,0.06817472612228782,0.0800023159311369,0.22752283305372847,0.15754493398440667,1.7186858654022217,RevisedBaselineCensoredSurvivalForest,0.8675,0.22396679333522815,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S09,2000,10,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.133581803487576,0.140852884356762,0.1287037409122998,0.19088914465597515,0.0048780625752762015,0.1206698679737484,0.07090094325171625,16.604782819747925,ConditionalCensoringFinalCensoredModel,0.9985,0.7762177647578317,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S10,2000,20,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.1652413906456072,0.21572327290375296,0.1287037409122998,0.19088914465597515,0.0365376497333074,0.0860635603075803,0.053934691879257354,0.436082124710083,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9337626941997619,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S10,2000,20,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.059535050185400167,0.17833761514811544,0.1287037409122998,0.19088914465597515,-0.06916869072689964,0.28570566279088044,0.17711313902854062,1.891942024230957,RevisedBaselineCensoredSurvivalForest,0.705,-0.1263184721941142,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S10,2000,20,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.13448482315446036,0.13040753256073978,0.16838609658088763,0.24937353673935594,-0.033901273426427264,0.16871299443429133,0.08679499359840079,26.47594404220581,ConditionalCensoringFinalCensoredModel,0.9885,0.7976354232975241,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S11,2000,40,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.1454788738121161,0.14100984474545888,0.16838609658088763,0.24937353673935594,-0.02290722276877157,0.12548942645128847,0.06463228647614058,0.47917628288269043,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9505153948479884,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S11,2000,40,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,1.0360491219824175,1.1033252302838237,0.16838609658088763,0.24937353673935594,0.8676630254015298,1.3661241213704192,0.90921724719449,3.01769757270813,RevisedBaselineCensoredSurvivalForest,0.9815,0.3017694009401912,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S11,2000,40,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.11178378742234367,0.11626684387701652,0.08272054794966661,0.05508649080886079,0.029063239472677048,0.0889401702835886,0.0495420340054697,11.219488382339478,ConditionalCensoringFinalCensoredModel,0.998,0.7406100537408526,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S12,2000,5,2,2,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.11417805739062618,0.12429237342257661,0.08272054794966661,0.05508649080886079,0.031457509440959555,0.09105302357258532,0.04910324607446037,0.3883824348449707,SingleFileFinalOracleCensoredSurvivalForest,0.999,0.8165849187553783,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S12,2000,5,2,2,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.6205097720135436,0.9963703328289603,0.08272054794966661,0.05508649080886079,0.5377892240638769,1.0988347288991425,0.5589980916374739,1.3842930793762207,RevisedBaselineCensoredSurvivalForest,0.931,0.706619895996848,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S12,2000,5,2,2,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.18189331604162337,0.25621224120663394,0.07575064334737748,0.052454952005704776,0.10614267269424588,0.24941233992876388,0.12045954284392905,12.35394835472107,ConditionalCensoringFinalCensoredModel,1.0,0.6494235368770561,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S13,2000,5,3,3,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.12044308792931045,0.19535913666290605,0.07575064334737748,0.052454952005704776,0.04469244458193296,0.16186653289678773,0.07115323275973323,0.5288412570953369,SingleFileFinalOracleCensoredSurvivalForest,0.9965,0.8154801708766448,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S13,2000,5,3,3,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,-0.009660117774632014,0.25632358294719326,0.07575064334737748,0.052454952005704776,-0.08541076112200949,0.27382136660573353,0.17934842663442027,1.5051133632659912,RevisedBaselineCensoredSurvivalForest,0.578,0.028640133729642307,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S13,2000,5,3,3,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.26364530104240746,0.09650583760399495,0.088578505895241,0.05209575215844133,0.17506679514716653,0.19334762882715167,0.17609153616039644,15.019472599029541,ConditionalCensoringFinalCensoredModel,1.0,0.5263425905915547,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S14,2000,5,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.13301273434670333,0.10054688564051972,0.088578505895241,0.05209575215844133,0.04443422845146233,0.08107335593245649,0.04892337509209736,0.39310336112976074,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7851328901366335,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S14,2000,5,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.7496833558408782,0.9145328046608755,0.088578505895241,0.05209575215844133,0.6611048499456371,1.116734698247701,0.8023808974761292,1.7294635772705078,RevisedBaselineCensoredSurvivalForest,0.8415,0.30484318040836605,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S14,2000,5,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.6618806055037114,1.0173272570049405,0.07267973069974089,0.05272291701413904,0.5892008748039705,1.1384264216528335,0.5898445669368831,22.320183753967285,ConditionalCensoringFinalCensoredModel,1.0,0.8285167055141427,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S15,2000,5,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.2917754186234997,0.4681294088270694,0.07267973069974089,0.05272291701413904,0.21909568792375883,0.47514780965839865,0.22090433441103843,0.4198336601257324,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8946571058677553,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S15,2000,5,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.4858291806248168,0.7070898632185448,0.07267973069974089,0.05272291701413904,0.41314944992507596,0.7938260190777375,0.5273453852473049,2.0733346939086914,RevisedBaselineCensoredSurvivalForest,0.7775,0.5805885948606614,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S15,2000,5,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.10186175712276298,0.12677556561620273,0.09404800132324169,0.08246708818707732,0.007813755799521285,0.10837837415380688,0.06829097509186208,36.643110275268555,ConditionalCensoringFinalCensoredModel,0.94,0.5350669019565415,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S16,2000,5,20,20,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.10186524059911183,0.10907475754878167,0.09404800132324169,0.08246708818707732,0.007817239275870148,0.07435084854996948,0.04240625345290397,0.421677827835083,SingleFileFinalOracleCensoredSurvivalForest,0.999,0.7354680211421086,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S16,2000,5,20,20,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.013425921097163639,0.6380236181561928,0.09404800132324169,0.08246708818707732,-0.08062208022607804,0.6349466058448745,0.4416382416311622,2.6673028469085693,RevisedBaselineCensoredSurvivalForest,0.4945,0.1636165982985061,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S16,2000,5,20,20,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.13869483944563732,0.16433156098571453,0.12661325936394088,0.11924142697410747,0.012081580081696425,0.14789720617229776,0.0801935407245617,13.610372304916382,ConditionalCensoringFinalCensoredModel,0.9995,0.4974644464424342,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S17,2000,5,1,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.12693444550515906,0.11517935117738624,0.12661325936394088,0.11924142697410747,0.00032118614121817246,0.08019372635664153,0.048345402420343186,0.534020185470581,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7664788124195607,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S17,2000,5,1,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.3330199633509607,0.5983732284446216,0.12661325936394088,0.11924142697410747,0.20640670398701974,0.6023561092761593,0.2767455978591924,1.542956829071045,RevisedBaselineCensoredSurvivalForest,0.9525,0.3646758472237403,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S17,2000,5,1,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional,0.12710105757310572,0.1769262484246589,0.12661325936394088,0.11924142697410747,0.0004877982091648421,0.152190167011367,0.08810304994515701,17.283722162246704,ConditionalCensoringFinalCensoredModel,0.969,0.5299301242063005,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S18,2000,5,10,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Conditional Oracle,0.12693444550515906,0.11517935117738624,0.12661325936394088,0.11924142697410747,0.0003211861412181729,0.08019372635664154,0.048345402420343186,0.3945620059967041,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.7664788124195607,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S18,2000,5,10,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Conditional,0.2514728688127881,0.5382535183413238,0.12661325936394088,0.11924142697410747,0.12485960944884718,0.5276189931800007,0.26052342784976096,1.7360196113586426,RevisedBaselineCensoredSurvivalForest,0.829,0.3205214283902745,RMST,10,nonlinear_nonlinear_informative_weak_harmful_small,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, weak confounding, small beneficial treatment effect",S18,2000,5,10,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
