setting_id,model,case_id,mean_abs_subgroup_bias
S18,Final Conditional,5,0.03459132138641147
S18,Final Conditional,6,0.0357279125355694
S18,Final Conditional,7,0.13845640082005276
S18,Final Conditional,8,0.0110962441366309
S18,Final Conditional,9,0.02664774910768437
S18,Final Conditional,10,0.018437023580970133
S18,Final Conditional,11,0.07220724271484254
S18,Final Conditional,12,0.02480274847397927
S18,Final Conditional Oracle,1,0.01870449316687797
S18,Final Conditional Oracle,2,0.012938210280865831
S18,Final Conditional Oracle,3,0.06769224205352103
S18,Final Conditional Oracle,4,0.008095938778618866
S18,Final Conditional Oracle,5,0.05340844596377107
S18,Final Conditional Oracle,6,0.03727114452581964
S18,Final Conditional Oracle,7,0.02541321996959987
S18,Final Conditional Oracle,8,0.012836387740845069
S18,Final Conditional Oracle,9,0.027614489558896668
S18,Final Conditional Oracle,10,0.013770504433491234
S18,Final Conditional Oracle,11,0.022901431113119635
S18,Final Conditional Oracle,12,0.003735243201982067
S18,Revised Conditional,1,0.03625761952061083
S18,Revised Conditional,2,0.1247849174256392
S18,Revised Conditional,3,0.14835896473513419
S18,Revised Conditional,4,0.05595519789803253
S18,Revised Conditional,5,0.04540505562502443
S18,Revised Conditional,6,0.038819383042502965
S18,Revised Conditional,7,0.1263891903160797
S18,Revised Conditional,8,0.05525752820691823
S18,Revised Conditional,9,0.04454704199434557
S18,Revised Conditional,10,0.027583134070052067
S18,Revised Conditional,11,0.036623611324147994
S18,Revised Conditional,12,0.0219732308203552
S19,Final Conditional,1,0.014157158630243999
S19,Final Conditional,2,0.008233330217943
S19,Final Conditional,3,0.18380759630137708
S19,Final Conditional,4,0.014838983800185099
S19,Final Conditional,5,0.027046707777574768
S19,Final Conditional,6,0.020591049522326633
S19,Final Conditional,7,0.16583037166598993
S19,Final Conditional,8,0.04822998222152
S19,Final Conditional,9,0.04607568464663133
S19,Final Conditional,10,0.06167986433472553
S19,Final Conditional,11,0.014130445580909765
S19,Final Conditional,12,0.04240221144151923
S19,Final Conditional Oracle,1,0.026840193562665263
S19,Final Conditional Oracle,2,0.012574232095592332
S19,Final Conditional Oracle,3,0.018120869587972464
S19,Final Conditional Oracle,4,0.015325092391833666
S19,Final Conditional Oracle,5,0.019369328553117866
S19,Final Conditional Oracle,6,0.051882382640434065
S19,Final Conditional Oracle,7,0.029114875421406398
S19,Final Conditional Oracle,8,0.06626046267212557
S19,Final Conditional Oracle,9,0.032218037933969663
S19,Final Conditional Oracle,10,0.04125888014239667
S19,Final Conditional Oracle,11,0.013955670950408767
S19,Final Conditional Oracle,12,0.0366650775100901
S19,Revised Conditional,1,0.1078641206322427
S19,Revised Conditional,2,0.2726865655360307
S19,Revised Conditional,3,0.1130021998238272
S19,Revised Conditional,4,0.031903448124087734
S19,Revised Conditional,5,0.013598090755325034
S19,Revised Conditional,6,0.12811129750521763
S19,Revised Conditional,7,0.24870649189829439
S19,Revised Conditional,8,0.0756838027548693
S19,Revised Conditional,9,0.1094463140617085
S19,Revised Conditional,10,0.10216909665798928
S19,Revised Conditional,11,0.11089177547042567
S19,Revised Conditional,12,0.10944552129281489
S20,Final Conditional,1,0.0101791162632368
S20,Final Conditional,2,0.006855128107661867
S20,Final Conditional,3,0.11516449466768112
S20,Final Conditional,4,0.0195793493169802
S20,Final Conditional,5,0.08642341386888507
S20,Final Conditional,6,0.04002188801379047
S20,Final Conditional,7,0.0620659491218715
S20,Final Conditional,8,0.053080391864640565
S20,Final Conditional,9,0.011210915028354933
S20,Final Conditional,10,0.025056740515684798
S20,Final Conditional,11,0.012441321876914532
S20,Final Conditional,12,0.012869453558537166
S20,Final Conditional Oracle,1,0.017603458718880468
S20,Final Conditional Oracle,2,0.006157899155995901
S20,Final Conditional Oracle,3,0.014894145910662368
S20,Final Conditional Oracle,4,0.015479848242704132
S20,Final Conditional Oracle,5,0.05006041681951203
S20,Final Conditional Oracle,6,0.023429901863610603
S20,Final Conditional Oracle,7,0.04912910983800343
S20,Final Conditional Oracle,8,0.027958959043909267
S20,Final Conditional Oracle,9,0.012135414150093733
S20,Final Conditional Oracle,10,0.0275095721680364
S20,Final Conditional Oracle,11,0.0103465586101093
S20,Final Conditional Oracle,12,0.011173279419350134
S20,Revised Conditional,1,0.009786485835889
S20,Revised Conditional,2,0.05183766913115264
S20,Revised Conditional,3,0.0539058289141341
S20,Revised Conditional,4,0.022499200114292562
S20,Revised Conditional,5,0.2396624240912111
S20,Revised Conditional,6,0.04018672814473246
S20,Revised Conditional,7,0.0360568133507014
S20,Revised Conditional,8,0.061243977501922536
S20,Revised Conditional,9,0.024367363280817272
S20,Revised Conditional,10,0.019036302941333866
S20,Revised Conditional,11,0.033850890713128766
S20,Revised Conditional,12,0.042219311746950705
S21,Final Conditional,1,0.008485225232179467
S21,Final Conditional,2,0.0099623019288359
S21,Final Conditional,3,0.1344913179137047
S21,Final Conditional,4,0.0015146415240086333
S21,Final Conditional,5,0.035277158285529936
S21,Final Conditional,6,0.0236923294333468
S21,Final Conditional,7,0.13709831678058984
S21,Final Conditional,8,0.03726002652154403
S21,Final Conditional,9,0.03553099105930437
S21,Final Conditional,10,0.030172914508557264
S21,Final Conditional,11,0.03470986611132023
S21,Final Conditional,12,0.011428994805249768
S21,Final Conditional Oracle,1,0.0082553029241113
S21,Final Conditional Oracle,2,0.010391534963076874
S21,Final Conditional Oracle,3,0.009204570981098666
S21,Final Conditional Oracle,4,0.0022249412714813667
S21,Final Conditional Oracle,5,0.0388882407933914
S21,Final Conditional Oracle,6,0.03291478785228324
S21,Final Conditional Oracle,7,0.0132496747807678
S21,Final Conditional Oracle,8,0.024160012992127704
S21,Final Conditional Oracle,9,0.0194050293943938
S21,Final Conditional Oracle,10,0.007132946132951901
S21,Final Conditional Oracle,11,0.020227041674364968
S21,Final Conditional Oracle,12,0.017778294854603534
S21,Revised Conditional,1,0.021668532830795798
S21,Revised Conditional,2,0.007498930986225067
S21,Revised Conditional,3,0.24683598802354279
S21,Revised Conditional,4,0.08061213854432736
S21,Revised Conditional,5,0.06573271123656414
S21,Revised Conditional,6,0.0707505786015546
S21,Revised Conditional,7,0.06291681026997763
S21,Revised Conditional,8,0.02891380616663433
S21,Revised Conditional,9,0.06041622921344683
S21,Revised Conditional,10,0.0365168411331633
S21,Revised Conditional,11,0.04704703614116407
S21,Revised Conditional,12,0.15138703285994487
S22,Final Conditional,1,0.009232026133324966
S22,Final Conditional,2,0.012335127018382935
S22,Final Conditional,3,0.1234878216531974
S22,Final Conditional,4,0.016338865855451534
S22,Final Conditional,5,0.042796127284439565
S22,Final Conditional,6,0.035190568274563766
S22,Final Conditional,7,0.1350272226846461
S22,Final Conditional,8,0.009882262375451867
S22,Final Conditional,9,0.034438403609851
S22,Final Conditional,10,0.0449755747764633
S22,Final Conditional,11,0.030621687319224964
S22,Final Conditional,12,0.0260173040355831
S22,Final Conditional Oracle,1,0.013467521327213834
S22,Final Conditional Oracle,2,0.013678089662162933
S22,Final Conditional Oracle,3,0.04334733936349607
S22,Final Conditional Oracle,4,0.030613994356146434
S22,Final Conditional Oracle,5,0.048651829665980806
S22,Final Conditional Oracle,6,0.0237909148744568
S22,Final Conditional Oracle,7,0.012229909904544601
S22,Final Conditional Oracle,8,0.008885798485502966
S22,Final Conditional Oracle,9,0.04367759422433787
S22,Final Conditional Oracle,10,0.024616243404245664
S22,Final Conditional Oracle,11,0.018869608048965633
S22,Final Conditional Oracle,12,0.0037432780843202665
S22,Revised Conditional,1,0.0031977851620434666
S22,Revised Conditional,2,0.024588726112880963
S22,Revised Conditional,3,0.13454598707135912
S22,Revised Conditional,4,0.037832577563437164
S22,Revised Conditional,5,0.03511704182638283
S22,Revised Conditional,6,0.026061908064338866
S22,Revised Conditional,7,0.10573820078821006
S22,Revised Conditional,8,0.0099114687389636
S22,Revised Conditional,9,0.0432389731791794
S22,Revised Conditional,10,0.1171426426293037
S22,Revised Conditional,11,0.046047001745413096
S22,Revised Conditional,12,0.07532640224086314
