setting_id,model,case_id,mean_abs_subgroup_bias
S12,Final Conditional,9,0.01860632513557737
S12,Final Conditional,10,0.03651063643733753
S12,Final Conditional,11,0.005357724880877008
S12,Final Conditional,12,0.016360465561090377
S12,Final Conditional Oracle,1,0.06013854452053591
S12,Final Conditional Oracle,2,0.025778843835152544
S12,Final Conditional Oracle,3,0.02396314788227251
S12,Final Conditional Oracle,4,0.017021857113343187
S12,Final Conditional Oracle,5,0.05595395821643804
S12,Final Conditional Oracle,6,0.013664896759702467
S12,Final Conditional Oracle,7,0.03737510880674072
S12,Final Conditional Oracle,8,0.007830691392898801
S12,Final Conditional Oracle,9,0.021709982819566192
S12,Final Conditional Oracle,10,0.032932620695752944
S12,Final Conditional Oracle,11,0.014589090182858179
S12,Final Conditional Oracle,12,0.022186724625053934
S12,Revised Conditional,1,0.04906408608980914
S12,Revised Conditional,2,0.020785713791673335
S12,Revised Conditional,3,0.09751095222777069
S12,Revised Conditional,4,0.020456368545317745
S12,Revised Conditional,5,0.03574912080144035
S12,Revised Conditional,6,0.024879668397915267
S12,Revised Conditional,7,0.07163453154678898
S12,Revised Conditional,8,0.015727599301944267
S12,Revised Conditional,9,0.021027510069804037
S12,Revised Conditional,10,0.04008955373885998
S12,Revised Conditional,11,0.011328720812408221
S12,Revised Conditional,12,0.01951039806074201
S13,Final Conditional,1,0.0445738467337695
S13,Final Conditional,2,0.015745411044264978
S13,Final Conditional,3,0.03468435056524857
S13,Final Conditional,4,0.01697724234783603
S13,Final Conditional,5,0.03001763811172446
S13,Final Conditional,6,0.026493889746847934
S13,Final Conditional,7,0.04669538075990479
S13,Final Conditional,8,0.025869112465794812
S13,Final Conditional,9,0.027495471943743487
S13,Final Conditional,10,0.017976983992412834
S13,Final Conditional,11,0.03752104394740541
S13,Final Conditional,12,0.006400217912811667
S13,Final Conditional Oracle,1,0.03825359849323865
S13,Final Conditional Oracle,2,0.017627338092015922
S13,Final Conditional Oracle,3,0.04862491594477276
S13,Final Conditional Oracle,4,0.023541782422283334
S13,Final Conditional Oracle,5,0.02509279591523011
S13,Final Conditional Oracle,6,0.029424493756134165
S13,Final Conditional Oracle,7,0.02902665074969652
S13,Final Conditional Oracle,8,0.013605530394119568
S13,Final Conditional Oracle,9,0.023538370498232333
S13,Final Conditional Oracle,10,0.0142525422492945
S13,Final Conditional Oracle,11,0.021025519139006257
S13,Final Conditional Oracle,12,0.00759802356022209
S13,Revised Conditional,1,0.12438295486680254
S13,Revised Conditional,2,0.14474427689585334
S13,Revised Conditional,3,0.10765551390935253
S13,Revised Conditional,4,0.12792261167412056
S13,Revised Conditional,5,0.0233308929032477
S13,Revised Conditional,6,0.03635484524380518
S13,Revised Conditional,7,0.0240908518216091
S13,Revised Conditional,8,0.041303367047780114
S13,Revised Conditional,9,0.022348144390567443
S13,Revised Conditional,10,0.0266470033494897
S13,Revised Conditional,11,0.02534893463765829
S13,Revised Conditional,12,0.0185797600078101
S14,Final Conditional,1,0.020291382157003865
S14,Final Conditional,2,0.0361800594404177
S14,Final Conditional,3,0.07881374015949015
S14,Final Conditional,4,0.032566080200317565
S14,Final Conditional,5,0.02444771017485388
S14,Final Conditional,6,0.030576486289501634
S14,Final Conditional,7,0.0724453066636897
S14,Final Conditional,8,0.02396527912373102
S14,Final Conditional,9,0.02617741139004809
S14,Final Conditional,10,0.0442142543839249
S14,Final Conditional,11,0.03695666544869009
S14,Final Conditional,12,0.02297268266948821
S14,Final Conditional Oracle,1,0.01711596943021149
S14,Final Conditional Oracle,2,0.03096771061500421
S14,Final Conditional Oracle,3,0.006713029693770278
S14,Final Conditional Oracle,4,0.027057856962755547
S14,Final Conditional Oracle,5,0.019696577104451878
S14,Final Conditional Oracle,6,0.028991712369658924
S14,Final Conditional Oracle,7,0.018677634887586333
S14,Final Conditional Oracle,8,0.026337051234872844
S14,Final Conditional Oracle,9,0.021935355109070798
S14,Final Conditional Oracle,10,0.03184208868685008
S14,Final Conditional Oracle,11,0.030322358994679444
S14,Final Conditional Oracle,12,0.016778785455114145
S14,Revised Conditional,1,0.019677037971286147
S14,Revised Conditional,2,0.04312539054094003
S14,Revised Conditional,3,0.07954317680308882
S14,Revised Conditional,4,0.042528373142790135
S14,Revised Conditional,5,0.03482715691372975
S14,Revised Conditional,6,0.04465149701417148
S14,Revised Conditional,7,0.0640264467514476
S14,Revised Conditional,8,0.047763830298195115
S14,Revised Conditional,9,0.0357399955193053
S14,Revised Conditional,10,0.03342555468789702
S14,Revised Conditional,11,0.046899601595878186
S14,Revised Conditional,12,0.04004144356707172
S15,Final Conditional,1,0.004645363421892333
S15,Final Conditional,2,0.019497340644610922
S15,Final Conditional,3,0.05712719615912998
S15,Final Conditional,4,0.021562526367809903
S15,Final Conditional,5,0.06096614226720984
S15,Final Conditional,6,0.06032448033391748
S15,Final Conditional,7,0.10739057676727831
S15,Final Conditional,8,0.04207751348092373
S15,Final Conditional,9,0.03570986914922409
S15,Final Conditional,10,0.021224643606339175
S15,Final Conditional,11,0.0098792580425311
S15,Final Conditional,12,0.015574210146579967
S15,Final Conditional Oracle,1,0.007146843578754055
S15,Final Conditional Oracle,2,0.020408235105027803
S15,Final Conditional Oracle,3,0.016266865759292277
S15,Final Conditional Oracle,4,0.00796743655854353
S15,Final Conditional Oracle,5,0.05382885032783317
S15,Final Conditional Oracle,6,0.042584950715870235
S15,Final Conditional Oracle,7,0.03769460534727666
S15,Final Conditional Oracle,8,0.01769338800773849
S15,Final Conditional Oracle,9,0.03392793076445798
S15,Final Conditional Oracle,10,0.027533555608052367
S15,Final Conditional Oracle,11,0.0110085430171107
S15,Final Conditional Oracle,12,0.012867532176288133
S15,Revised Conditional,1,0.004716445013656533
S15,Revised Conditional,2,0.008501944146836445
S15,Revised Conditional,3,0.0690440703724892
S15,Revised Conditional,4,0.00507990470615451
S15,Revised Conditional,5,0.03615718126613135
S15,Revised Conditional,6,0.038343107649433286
S15,Revised Conditional,7,0.020570109048662546
S15,Revised Conditional,8,0.0080148826986034
S15,Revised Conditional,9,0.029755640131758892
S15,Revised Conditional,10,0.0173878505567621
S15,Revised Conditional,11,0.022647615060127035
S15,Revised Conditional,12,0.011873708537004021
S16,Final Conditional,1,0.044988112507654957
S16,Final Conditional,2,0.05680211796205819
S16,Final Conditional,3,0.06936788851500568
S16,Final Conditional,4,0.046177865233951856
S16,Final Conditional,5,0.057425937233067784
S16,Final Conditional,6,0.021509512215526147
S16,Final Conditional,7,0.08987403409826125
S16,Final Conditional,8,0.04637372326799706
S16,Final Conditional,9,0.03552740361431919
S16,Final Conditional,10,0.018614506877651257
S16,Final Conditional,11,0.04791881242983817
S16,Final Conditional,12,0.029924561433027765
S16,Final Conditional Oracle,1,0.03833617443460871
S16,Final Conditional Oracle,2,0.04258350587310197
S16,Final Conditional Oracle,3,0.03504043090395345
S16,Final Conditional Oracle,4,0.03548597863734691
S16,Final Conditional Oracle,5,0.04726158033876207
S16,Final Conditional Oracle,6,0.018516529726573222
S16,Final Conditional Oracle,7,0.03582284599314691
S16,Final Conditional Oracle,8,0.030018494183172668
S16,Final Conditional Oracle,9,0.04469173269385355
S16,Final Conditional Oracle,10,0.02049331909731912
S16,Final Conditional Oracle,11,0.0236312096345327
S16,Final Conditional Oracle,12,0.025902707049377686
S16,Revised Conditional,1,0.056078118481003636
S16,Revised Conditional,2,0.034900443562476145
S16,Revised Conditional,3,0.07208262936187931
S16,Revised Conditional,4,0.04568335404837088
S16,Revised Conditional,5,0.04375110026981518
S16,Revised Conditional,6,0.04360872248712433
S16,Revised Conditional,7,0.07650524019730175
S16,Revised Conditional,8,0.054253458490017635
S16,Revised Conditional,9,0.028180760182992665
S16,Revised Conditional,10,0.025624968613794367
S16,Revised Conditional,11,0.04422900356668097
S16,Revised Conditional,12,0.043102962331324615
S17,Final Conditional,1,0.04762471611908145
S17,Final Conditional,2,0.027996069520214186
S17,Final Conditional,3,0.07986053591056518
S17,Final Conditional,4,0.028542801308481764
S17,Final Conditional,5,0.04995764585507504
S17,Final Conditional,6,0.012054648842376245
S17,Final Conditional,7,0.0748240699543229
S17,Final Conditional,8,0.008425280131863389
S17,Final Conditional,9,0.034494519493177556
S17,Final Conditional,10,0.0235360471153604
S17,Final Conditional,11,0.014436885757349444
S17,Final Conditional,12,0.009679295353176
S17,Final Conditional Oracle,1,0.055505379613905365
S17,Final Conditional Oracle,2,0.027383597651140602
S17,Final Conditional Oracle,3,0.03643207442367021
S17,Final Conditional Oracle,4,0.011839070892556
S17,Final Conditional Oracle,5,0.06069784485157089
S17,Final Conditional Oracle,6,0.023418060716220976
S17,Final Conditional Oracle,7,0.026708173427010387
S17,Final Conditional Oracle,8,0.020942413231852534
S17,Final Conditional Oracle,9,0.03979873200199133
S17,Final Conditional Oracle,10,0.01922724265463484
S17,Final Conditional Oracle,11,0.02194572737360229
S17,Final Conditional Oracle,12,0.010783759584312111
S17,Revised Conditional,1,0.03364392089397973
S17,Revised Conditional,2,0.024542943425813132
S17,Revised Conditional,3,0.079514938997512
S17,Revised Conditional,4,0.02539658662188619
S17,Revised Conditional,5,0.03718682313083434
S17,Revised Conditional,6,0.011435996004196588
S17,Revised Conditional,7,0.06884704238482561
S17,Revised Conditional,8,0.012894863758989388
S17,Revised Conditional,9,0.028335499102544723
S17,Revised Conditional,10,0.023729841501967046
S17,Revised Conditional,11,0.017805666399936623
S17,Revised Conditional,12,0.03411572919076329
