setting_id,model,case_id,mean_abs_subgroup_bias
S14,Revised Conditional,6,0.05947304184668152
S14,Revised Conditional,7,0.0695805396497337
S14,Revised Conditional,8,0.0477539183194461
S14,Revised Conditional,9,0.06453584894400281
S14,Revised Conditional,10,0.03604306198642877
S14,Revised Conditional,11,0.06775376748781949
S14,Revised Conditional,12,0.04004723516651536
S15,Final Conditional,1,0.04112756507139876
S15,Final Conditional,2,0.03158472203082556
S15,Final Conditional,3,0.06403309820930067
S15,Final Conditional,4,0.02155973403466806
S15,Final Conditional,5,0.07908196189438979
S15,Final Conditional,6,0.06032122917230446
S15,Final Conditional,7,0.1074148835132888
S15,Final Conditional,8,0.042066658495493
S15,Final Conditional,9,0.07149644410133568
S15,Final Conditional,10,0.02664377042137462
S15,Final Conditional,11,0.05521187212164376
S15,Final Conditional,12,0.013410218633146958
S15,Final Conditional Oracle,1,0.038274045060006076
S15,Final Conditional Oracle,2,0.03523189986590845
S15,Final Conditional Oracle,3,0.033984397879065896
S15,Final Conditional Oracle,4,0.00874833294398768
S15,Final Conditional Oracle,5,0.07163810506829993
S15,Final Conditional Oracle,6,0.042583780216684894
S15,Final Conditional Oracle,7,0.04769143178700138
S15,Final Conditional Oracle,8,0.01769281075211078
S15,Final Conditional Oracle,9,0.07192359460548355
S15,Final Conditional Oracle,10,0.02898741089168978
S15,Final Conditional Oracle,11,0.052216125692501315
S15,Final Conditional Oracle,12,0.01247671385058972
S15,Revised Conditional,1,0.05238347770965378
S15,Revised Conditional,2,0.0230588959803847
S15,Revised Conditional,3,0.07775976177119674
S15,Revised Conditional,4,0.01347274552274566
S15,Revised Conditional,5,0.0621575640371969
S15,Revised Conditional,6,0.042247207893932714
S15,Revised Conditional,7,0.056805929861632395
S15,Revised Conditional,8,0.011470527225312199
S15,Revised Conditional,9,0.07646954533219305
S15,Revised Conditional,10,0.030388302827176937
S15,Revised Conditional,11,0.056055232205770064
S15,Revised Conditional,12,0.01297037968363128
S16,Final Conditional,1,0.07241096871555948
S16,Final Conditional,2,0.05679778461451214
S16,Final Conditional,3,0.07569549163060058
S16,Final Conditional,4,0.04617684667721904
S16,Final Conditional,5,0.09017485480503162
S16,Final Conditional,6,0.0370337539501028
S16,Final Conditional,7,0.09000244080806563
S16,Final Conditional,8,0.0463758043393489
S16,Final Conditional,9,0.07133152562327519
S16,Final Conditional,10,0.030414963429593
S16,Final Conditional,11,0.05705325595230036
S16,Final Conditional,12,0.029902772108448224
S16,Final Conditional Oracle,1,0.06627880135083636
S16,Final Conditional Oracle,2,0.0425845312151205
S16,Final Conditional Oracle,3,0.06362426797448079
S16,Final Conditional Oracle,4,0.035462063755298624
S16,Final Conditional Oracle,5,0.08433714031050898
S16,Final Conditional Oracle,6,0.038729012941496374
S16,Final Conditional Oracle,7,0.053174478489839735
S16,Final Conditional Oracle,8,0.02975239453231538
S16,Final Conditional Oracle,9,0.07175302459179794
S16,Final Conditional Oracle,10,0.03327689274161172
S16,Final Conditional Oracle,11,0.022096224422097
S16,Final Conditional Oracle,12,0.02587345523011526
S16,Revised Conditional,1,0.0718491293500402
S16,Revised Conditional,2,0.03953091395055162
S16,Revised Conditional,3,0.07306013545683243
S16,Revised Conditional,4,0.04568576780638056
S16,Revised Conditional,5,0.08393638549302777
S16,Revised Conditional,6,0.0452508677033096
S16,Revised Conditional,7,0.07897800396709656
S16,Revised Conditional,8,0.05425652976687447
S16,Revised Conditional,9,0.06771105940981123
S16,Revised Conditional,10,0.034142778745005084
S16,Revised Conditional,11,0.06468262191455082
S16,Revised Conditional,12,0.0430793319698721
S17,Final Conditional,1,0.07094387625260437
S17,Final Conditional,2,0.030952926891288878
S17,Final Conditional,3,0.08184794013045815
S17,Final Conditional,4,0.02855324106680516
S17,Final Conditional,5,0.07125215472358529
S17,Final Conditional,6,0.031048553849900663
S17,Final Conditional,7,0.07550217741486911
S17,Final Conditional,8,0.016266206484522722
S17,Final Conditional,9,0.0598322401657709
S17,Final Conditional,10,0.04615760550088558
S17,Final Conditional,11,0.05628190754855732
S17,Final Conditional,12,0.01326121315465802
S17,Final Conditional Oracle,1,0.07387978278148478
S17,Final Conditional Oracle,2,0.03269148488735164
S17,Final Conditional Oracle,3,0.0591602395765722
S17,Final Conditional Oracle,4,0.013702699919679859
S17,Final Conditional Oracle,5,0.07629575495886039
S17,Final Conditional Oracle,6,0.027885554163614056
S17,Final Conditional Oracle,7,0.04012328802893774
S17,Final Conditional Oracle,8,0.02206539830433768
S17,Final Conditional Oracle,9,0.05859066447892036
S17,Final Conditional Oracle,10,0.04697149950778786
S17,Final Conditional Oracle,11,0.0375236697615658
S17,Final Conditional Oracle,12,0.01595383942129684
S17,Revised Conditional,1,0.06537800489987526
S17,Revised Conditional,2,0.030993620624695618
S17,Revised Conditional,3,0.08024416711141658
S17,Revised Conditional,4,0.025400318604149742
S17,Revised Conditional,5,0.07570294406500358
S17,Revised Conditional,6,0.03273103466039934
S17,Revised Conditional,7,0.0725271718117327
S17,Revised Conditional,8,0.02182942012334976
S17,Revised Conditional,9,0.055613058997350064
S17,Revised Conditional,10,0.04300267022921332
S17,Revised Conditional,11,0.061287555554913595
S17,Revised Conditional,12,0.03391188393755536
