model_name,rep,age_years,cate_days
final_conditional_x12_w2_z2,4,66.0,-5.631004390956731
final_conditional_x12_w2_z2,4,67.0,-5.3198805959146895
final_conditional_x12_w2_z2,4,68.0,-5.243354402769948
final_conditional_x12_w2_z2,4,69.0,-5.052604206486766
final_conditional_x12_w2_z2,4,70.0,-4.462760132714911
final_conditional_x12_w2_z2,5,12.0,-0.7695863900259854
final_conditional_x12_w2_z2,5,13.0,-0.817898488985694
final_conditional_x12_w2_z2,5,14.0,-0.9340174435695561
final_conditional_x12_w2_z2,5,15.0,-0.8614433695261786
final_conditional_x12_w2_z2,5,16.0,-0.6691158826341622
final_conditional_x12_w2_z2,5,17.0,-0.5499064042796804
final_conditional_x12_w2_z2,5,18.0,-0.441809479208235
final_conditional_x12_w2_z2,5,19.0,-0.27079076982259276
final_conditional_x12_w2_z2,5,20.0,-0.26695938729419133
final_conditional_x12_w2_z2,5,21.0,-0.3877380191336983
final_conditional_x12_w2_z2,5,22.0,-0.20770975349473375
final_conditional_x12_w2_z2,5,23.0,-0.03298189959875486
final_conditional_x12_w2_z2,5,24.0,0.146558675288052
final_conditional_x12_w2_z2,5,25.0,0.37750748535488254
final_conditional_x12_w2_z2,5,26.0,4.750720029531646
final_conditional_x12_w2_z2,5,27.0,6.238340705234282
final_conditional_x12_w2_z2,5,28.0,9.24126411115924
final_conditional_x12_w2_z2,5,29.0,10.299437425877958
final_conditional_x12_w2_z2,5,30.0,12.095762930445431
final_conditional_x12_w2_z2,5,31.0,13.062858407573184
final_conditional_x12_w2_z2,5,32.0,13.693598538393339
final_conditional_x12_w2_z2,5,33.0,14.273298847975768
final_conditional_x12_w2_z2,5,34.0,14.601674909309342
final_conditional_x12_w2_z2,5,35.0,15.13500397278813
final_conditional_x12_w2_z2,5,36.0,14.546837806745911
final_conditional_x12_w2_z2,5,37.0,15.320637978791918
final_conditional_x12_w2_z2,5,38.0,15.799165392256596
final_conditional_x12_w2_z2,5,39.0,16.073443621208906
final_conditional_x12_w2_z2,5,40.0,15.624586863139282
final_conditional_x12_w2_z2,5,41.0,15.561390955860462
final_conditional_x12_w2_z2,5,42.0,14.932886417373055
