name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon
R-CSF Baseline,-0.133556339747929,0.1262494270985244,0.3161749524644507,0.3957323335594926,-0.4497312922123797,0.6152487801195249,0.4513936287992057,6.867442607879639,GRFCensoredBaseline,0.1305,-0.0373274157834529,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,12.206294971584128
R-CSF Baseline,0.0271935973426118,0.0114738046293703,0.0756158665131341,0.0643066008720077,-0.0484222691705223,0.0812818015210162,0.0623532909832227,6.475933790206909,GRFCensoredBaseline,0.9905,0.0033692888981477,survival.probability,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,0.2759986743035073
R-CSF Baseline,-0.0657374833636393,0.1852848049836098,0.3777199150096242,0.6051577455418756,-0.4434573983732636,0.7905270778344933,0.4729775623873154,15.285785913467407,GRFCensoredBaseline,0.37275,-0.1236649322272493,RMST,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,25.015917294426217
R-CSF Baseline,0.019721893038832,0.0148155987420515,0.075830825894597,0.0643839604929835,-0.056108932855765,0.0862975817648391,0.0656038035625148,14.453394412994385,GRFCensoredBaseline,0.9025,0.0344569471187746,survival.probability,3,linear_linear_weakproxy_strong_harmful_moderate,"Linear treatment / linear outcome DGP, weak proxies, strong confounding, beneficial treatment effect",S22,4000,20,10,10,0.3024368598413976
R-CSF Baseline,0.0741843021629669,0.0218523340766919,0.0318530426208294,0.01608527608198,0.0423312595421374,0.0487806486128623,0.0427352799802316,1.988386631011963,GRFCensoredBaseline,1.0,0.2114425561639183,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,2.041317331279464
R-CSF Baseline,0.0855687801059558,0.0216362441932778,0.0310018786771866,0.011453310563451,0.0545669014287692,0.0603588683538372,0.0545696981473593,1.986531019210816,GRFCensoredBaseline,1.0,-0.1338561307358621,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S01,500,5,1,1,0.2792038300939811
R-CSF Baseline,-0.011822439400756,0.0295255399009263,0.0311585570314679,0.0116710297369258,-0.0429809964322239,0.0546585392326737,0.0450710056535165,2.6018285751342773,GRFCensoredBaseline,0.404,-0.1918484137999023,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,1.816968530519412
R-CSF Baseline,-0.0211840492608143,0.0192200539958132,0.0342610653110566,0.0086018094889668,-0.055445114571871,0.0595060986724071,0.0554643679998052,2.4891364574432373,GRFCensoredBaseline,0.15,-0.0708094045293091,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S02,1000,5,1,1,0.2680216153517122
R-CSF Baseline,-0.0007162347442267,0.0598362805712881,0.0370774578206116,0.0240941611736902,-0.0377936925648383,0.0664040217721998,0.0512539548796616,3.762043714523315,GRFCensoredBaseline,0.528,0.4091607420224922,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,3.563566776824514
R-CSF Baseline,0.0101712751702426,0.0186579430219145,0.0306378910339591,0.0116363133735128,-0.0204666158637165,0.0308463230745708,0.025184996469594,3.618898391723633,GRFCensoredBaseline,0.709,-0.1130549715745378,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S03,2000,5,1,1,0.2773760465250154
R-CSF Baseline,-0.127545414500196,0.1104302507775003,0.0338363624959713,0.0176598704363257,-0.1613817769961674,0.202772192928807,0.1614852664045725,7.3283915519714355,GRFCensoredBaseline,0.0395,-0.6578284592808444,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,3.1928796861059348
R-CSF Baseline,-0.0057915924796095,0.0190722464690484,0.032839194374879,0.0098424363661725,-0.0386307868544886,0.0441007670627452,0.0390526048492995,6.520652294158936,GRFCensoredBaseline,0.37775,0.0215328405053812,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S04,4000,5,1,1,0.2684330141649296
R-CSF Baseline,0.039067157495855,0.0467985515255777,0.0350497810455425,0.0202910448618688,0.0040173764503125,0.0472357084029569,0.0356962276797821,18.2490303516388,GRFCensoredBaseline,0.840125,0.2036444556636711,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,3.25804337482357
R-CSF Baseline,0.0077941862062958,0.0181699248397895,0.0316189572214201,0.0108161353728708,-0.0238247710151243,0.0319058185221558,0.0266843327744904,15.953843355178831,GRFCensoredBaseline,0.6415,-0.0082089639541618,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S05,8000,5,1,1,0.2735029570063314
R-CSF Baseline,0.0280050176498829,0.0272957489736408,0.0317731941493211,0.0108570794235798,-0.0037681764994382,0.0307895132384145,0.0222525091955852,63.43700218200684,GRFCensoredBaseline,0.8748125,-0.119555221998894,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,2.7612014219426766
R-CSF Baseline,0.0295821780043228,0.0232226133943009,0.0361196596435067,0.0070161135760149,-0.0065374816391839,0.0234296972830876,0.0187035976950971,61.43542432785034,GRFCensoredBaseline,0.89625,0.252569553221506,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S06,16000,5,1,1,0.2792663487411425
R-CSF Baseline,0.0181069616077617,0.020855876831842,0.0305088888519084,0.0062078699407107,-0.0124019272441467,0.0281171485483196,0.0206671359503118,3.5751450061798096,GRFCensoredBaseline,0.8705,-0.6304946150866134,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,1.768802045899844
R-CSF Baseline,0.0212683526603978,0.051619542234622,0.0383409425427009,0.0045347349261066,-0.0170725898823031,0.0515939434348972,0.039945296996776,3.3943049907684326,GRFCensoredBaseline,0.7045,0.6721591388186524,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S07,2000,2,1,1,0.2923521072234565
R-CSF Baseline,-0.0007162347442267,0.0598362805712881,0.0370774578206116,0.0240941611736902,-0.0377936925648383,0.0664040217721998,0.0512539548796616,3.940680980682373,GRFCensoredBaseline,0.528,0.4091607420224922,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,3.563566776824514
R-CSF Baseline,0.0101712751702426,0.0186579430219145,0.0306378910339591,0.0116363133735128,-0.0204666158637165,0.0308463230745708,0.025184996469594,3.767957448959351,GRFCensoredBaseline,0.709,-0.1130549715745378,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S08,2000,5,1,1,0.2773760465250154
R-CSF Baseline,-0.0076886775371518,0.028955661256857,0.0361081953813623,0.0219237387899075,-0.0437968729185141,0.0587868207461642,0.046587286597112,4.544775485992432,GRFCensoredBaseline,0.3845,-0.1722100992778177,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,3.552247983964253
R-CSF Baseline,-0.002887093648805,0.0162108019348475,0.0307874164731338,0.0110811414002968,-0.0336745101219388,0.0387175578673711,0.0343118366840886,4.37445855140686,GRFCensoredBaseline,0.443,0.0570747111678373,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S09,2000,10,1,1,0.2661916327114175
R-CSF Baseline,-0.1155545844931088,0.4876474282046164,0.0666376607312866,0.0871051382941405,-0.1821922452243954,0.5437608636831773,0.4071402111843999,5.74351692199707,GRFCensoredBaseline,0.431,-0.2012230809536591,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,11.985247307520863
R-CSF Baseline,0.0814074813215698,0.0155955957765278,0.0190901832393738,0.0154659235336862,0.062317298082196,0.0662085389388481,0.0623507920784888,5.393308401107788,GRFCensoredBaseline,0.999,-0.0367072312581554,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S10,2000,20,1,1,0.2372625625274382
R-CSF Baseline,0.1346270924952907,0.0694128182908547,0.0647673617966806,0.0829751100437023,0.06985973069861,0.1122722348400691,0.0948134547908461,6.714995622634888,GRFCensoredBaseline,0.9865,0.3453694294158597,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,11.249492755123123
R-CSF Baseline,0.0097779971856689,0.0152708437031762,0.0184679815848633,0.0154992075385861,-0.0086899843991943,0.0237824061143023,0.0190780400654102,6.3912858963012695,GRFCensoredBaseline,0.73,-0.0352004590404733,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S11,2000,40,1,1,0.2323456223216506
R-CSF Baseline,0.047643617913215,0.0255236686695659,0.0341898783558265,0.0186506532538188,0.0134537395573885,0.0362638833372886,0.0298968993610257,4.163790941238403,GRFCensoredBaseline,0.9675,-0.1415464587847472,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,2.418923259349364
R-CSF Baseline,0.0310819685010703,0.0237023958046316,0.0307295921248116,0.0114856898910359,0.0003523763762587,0.026745199284416,0.0217934110778855,3.9629385471344,GRFCensoredBaseline,0.8965,-0.0394082521627802,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S12,2000,5,2,2,0.2682414484877845
R-CSF Baseline,-0.0116342029383019,0.0178165280783101,0.0323189118929536,0.013407726709513,-0.0439531148312555,0.0499127358056465,0.0440091725245548,4.782550811767578,GRFCensoredBaseline,0.2875,-0.1302103735645051,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,1.9842726324720423
R-CSF Baseline,0.0214303695419249,0.021578016027021,0.0328615537140889,0.0095013910461397,-0.011431184172164,0.0275089131036865,0.0228022131971118,4.176459074020386,GRFCensoredBaseline,0.831,-0.1711557925591584,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S13,2000,5,3,3,0.2577356191638707
R-CSF Baseline,0.0330665323196753,0.0306765290606975,0.0346471048041249,0.0194549699783673,-0.0015805724844495,0.0218805986678144,0.0174475131196182,4.986761569976807,GRFCensoredBaseline,0.869,0.7064908080857247,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,2.5426196260627307
R-CSF Baseline,0.0129670562228288,0.0261892989088185,0.0309871394434502,0.0114959865436411,-0.0180200832206214,0.0335901305274321,0.0267226071875589,4.646875143051148,GRFCensoredBaseline,0.705,0.0240202055416948,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S14,2000,5,5,5,0.2870695769390371
R-CSF Baseline,-0.0565310123681847,0.1034426886996723,0.0316673105697737,0.0140932959325919,-0.0881983229379585,0.1427607457945969,0.0938488342309837,6.157146215438843,GRFCensoredBaseline,0.376,-0.5839686441943311,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,1.802001776149355
R-CSF Baseline,0.0404669638715158,0.0130019937214952,0.0313347325911268,0.0107352009924256,0.009132231280389,0.017816766247937,0.0141814195041224,5.801337003707886,GRFCensoredBaseline,0.9995,0.1800301763897329,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S15,2000,5,10,10,0.2660002825150622
R-CSF Baseline,-0.0232755747303034,0.0458541230600898,0.0380935834134429,0.0272403778402484,-0.0613691581437463,0.089873016999369,0.0650731465293207,6.747353792190552,GRFCensoredBaseline,0.349,-0.5869690317611759,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,3.3547079949066574
R-CSF Baseline,-0.0156035304988338,0.0130285097736525,0.0272446623842086,0.0132456611447241,-0.0428481928830425,0.0465577980520673,0.0429135439897838,6.382812023162842,GRFCensoredBaseline,0.11,0.0391973804289714,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S16,2000,5,20,20,0.2638236356556388
R-CSF Baseline,0.0923666704554123,0.0623722357548874,0.0375837521021954,0.0266208560211917,0.0547829183532169,0.0773332728959486,0.0603340932648388,4.910731077194214,GRFCensoredBaseline,0.983,0.4877428823422987,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,4.505118515810843
R-CSF Baseline,0.0127830147566744,0.0175146678121178,0.0299193457042625,0.0118238877051039,-0.017136330947588,0.0261644685803681,0.0208131023129303,4.788682222366333,GRFCensoredBaseline,0.766,0.134342405602622,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S17,2000,5,1,10,0.2745836919026456
R-CSF Baseline,0.0287330030897003,0.053033668398952,0.0375837521021954,0.0266208560211917,-0.008850749012495,0.0504984183354428,0.0383788725960002,5.134552001953125,GRFCensoredBaseline,0.6995,0.371683041422114,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,4.505118515810843
R-CSF Baseline,0.0182592641591205,0.0147232452069992,0.0299193457042625,0.0118238877051039,-0.011660081545142,0.020172834775424,0.0170624344774697,4.983235359191895,GRFCensoredBaseline,0.894,0.2458339833277554,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S18,2000,5,10,1,0.2745836919026456
R-CSF Baseline,-0.018077980301234,0.0429585871088495,0.036663146233339,0.0256588815442367,-0.0547411265345731,0.0677827999312165,0.0584124884914984,5.151040077209473,GRFCensoredBaseline,0.291,0.4109256140703358,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,2.8505294583986736
R-CSF Baseline,-0.0565783649825584,0.0151534952644949,0.0255972251755384,0.0139371828222732,-0.0821755901580968,0.0846390810321762,0.0821755901580968,5.029390096664429,GRFCensoredBaseline,0.0,0.0306042735879946,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S19,2000,10,5,5,0.2514587915656957
R-CSF Baseline,0.0739410665923118,0.0508479322496028,0.0370719453690461,0.0254291412803451,0.0368691212232657,0.0631439795464745,0.0487478464037186,6.33750319480896,GRFCensoredBaseline,0.963,0.2336869252833794,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,3.5922608784611385
R-CSF Baseline,-0.000267494966041,0.0205395502007946,0.0291635525371419,0.012352997836098,-0.0294310475031829,0.0384953764429686,0.0316500858843079,6.1971070766448975,GRFCensoredBaseline,0.5385,-0.0812646945384654,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S20,2000,20,5,5,0.2605274450170453
R-CSF Baseline,-0.0212401876362857,0.0537715853099953,0.0602119309087353,0.0709493264076819,-0.081452118545021,0.1190240777134546,0.0894408499319907,6.963353395462036,GRFCensoredBaseline,0.3505,0.0514942196619535,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S21,2000,40,10,10,8.95845935695043
R-CSF Baseline,0.022050273533263,0.0133292156594931,0.0193722467529888,0.0153098476560796,0.0026780267802742,0.0202010103537702,0.0166338882055388,6.630131721496582,GRFCensoredBaseline,0.946,0.0273203520505265,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S21,2000,40,10,10,0.2439110715409181
R-CSF Baseline,-0.1216806194746988,0.2463682285194006,0.0724931123230856,0.1146906596945304,-0.1941737317977844,0.3565202684777425,0.2451642740458026,16.090100526809692,GRFCensoredBaseline,0.34125,-0.2751970936432074,RMST,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S22,4000,20,10,10,21.888585312797485
R-CSF Baseline,0.0435656806548826,0.0144331892360256,0.0194164695397408,0.0153840959858659,0.0241492111151418,0.0321505405874888,0.0269502918596633,15.09208869934082,GRFCensoredBaseline,0.9965,-0.0123524207509065,survival.probability,4,linear_linear_weakproxy_weak_nearnull_harmful,"Linear treatment / linear outcome DGP, weak proxies, weak confounding, near-null beneficial treatment effect",S22,4000,20,10,10,0.2632457198169063
R-CSF Baseline,0.2645756446206244,0.0441169041683836,0.221770442885451,0.1615631105914878,0.0428052017351733,0.1672931940033384,0.1427878282665713,2.001072406768799,GRFCensoredBaseline,1.0,0.1328775039174088,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S01,500,5,1,1,3.3793060007634645
R-CSF Baseline,0.1408505583748897,0.0220513677237447,0.1573711319642984,0.0798043286808621,-0.0165205735894087,0.0827835280415434,0.0723778276996657,2.1251790523529053,GRFCensoredBaseline,1.0,0.078080286122581,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S01,500,5,1,1,0.3011230757464205
R-CSF Baseline,0.228811687697309,0.0444180632596546,0.2463792661922215,0.1642745344616744,-0.0175675784949124,0.1550783468059521,0.1198331880663848,2.646099328994751,GRFCensoredBaseline,1.0,0.3575844325759889,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S02,1000,5,1,1,3.7774782242390974
R-CSF Baseline,0.1198196755563143,0.0466559560163973,0.1678655156740117,0.0715170700193363,-0.0480458401176974,0.0932442972451568,0.07809191470201,2.488492250442505,GRFCensoredBaseline,1.0,0.1356690831809692,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S02,1000,5,1,1,0.3197424694141664
R-CSF Baseline,0.0788123582648379,0.0310586199504683,0.2045930850476092,0.1359186471601793,-0.1257807267827713,0.1830691207585337,0.1385662218564307,4.047711610794067,GRFCensoredBaseline,1.0,0.2066833185252934,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,2.6619876155321305
R-CSF Baseline,0.0836716307916686,0.0361200083086935,0.1479427452188823,0.0768008542034708,-0.0642711144272137,0.1021299683429373,0.0857546270268625,3.617021799087525,GRFCensoredBaseline,0.9815,0.1628075808385772,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,0.2470172004323809
R-CSF Baseline,0.1062550233209966,0.0974997862173736,0.1655953932987788,0.133674532119512,-0.0593403699777822,0.126494978017523,0.0897824601888496,8.470839023590088,GRFCensoredBaseline,0.9655,0.5714385230824662,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,3.4770451984274207
R-CSF Baseline,0.092241159293678,0.0192754399360442,0.152515882259972,0.0769931151532907,-0.060274722966294,0.0973408112528848,0.0817705207256041,7.349008798599243,GRFCensoredBaseline,1.0,0.1540658994845405,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,0.1906802853202192
R-CSF Baseline,0.1813122934564476,0.0767328492090713,0.216704429729692,0.1439683818928293,-0.0353921362732444,0.1101729308315146,0.0809189466281061,19.024163246154785,GRFCensoredBaseline,0.999125,0.7119220366321634,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,2.987973030586161
R-CSF Baseline,0.1066884429036678,0.0256268659798085,0.1550216175919362,0.0765941550647265,-0.0483331746882684,0.0859001365636289,0.0726209134864587,18.70329451560974,GRFCensoredBaseline,1.0,0.3771682693835272,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,0.2650608146024323
R-CSF Baseline,0.1633841654652166,0.088943214343484,0.2477466249058361,0.1684642164804541,-0.0843624594406194,0.1767932968786346,0.1214938154892914,69.74745059013367,GRFCensoredBaseline,0.9879375,0.4055140813625932,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,4.600660264227734
R-CSF Baseline,0.1290761418835333,0.0331511190177911,0.1685873469946392,0.0699691317846824,-0.0395112051111059,0.0765776651881186,0.0642753022101749,59.83406114578247,GRFCensoredBaseline,1.0,0.3646545581579403,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3085747548909358
R-CSF Baseline,0.056909555762806,0.0809548758563842,0.2303326056319326,0.1285827803375677,-0.1734230498691265,0.244134955398814,0.1852335037033108,3.620717287063599,GRFCensoredBaseline,0.7865,-0.3092924198126129,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,2.7862152782531493
R-CSF Baseline,0.1366962816737635,0.0284694591075968,0.1754277687648552,0.0697881346417687,-0.0387314870910917,0.0806391426659074,0.0697422740218023,3.419858694076538,GRFCensoredBaseline,1.0,0.1707117491150876,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3248316190610157
R-CSF Baseline,0.0788123582648379,0.0310586199504683,0.2045930850476092,0.1359186471601793,-0.1257807267827713,0.1830691207585337,0.1385662218564307,3.881988763809204,GRFCensoredBaseline,1.0,0.2066833185252934,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,2.6619876155321305
R-CSF Baseline,0.0836716307916686,0.0361200083086935,0.1479427452188823,0.0768008542034708,-0.0642711144272137,0.1021299683429373,0.0857546270268625,3.74843978881836,GRFCensoredBaseline,0.9815,0.1628075808385772,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,0.2470172004323809
R-CSF Baseline,0.1599965461337207,0.0796211781299668,0.3668614963820473,0.3061939909442595,-0.2068649502483265,0.379124325457989,0.2508082820696748,4.48114800453186,GRFCensoredBaseline,0.9625,-0.0173886564752263,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,7.191338331250855
R-CSF Baseline,0.1391000208398838,0.0135175263060515,0.1509031767517136,0.0792258961499882,-0.0118031559118298,0.0800323531592041,0.0703304054716391,4.328943490982056,GRFCensoredBaseline,1.0,0.090389476803726,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,0.393367431117699
R-CSF Baseline,0.065091666866805,0.1398098291732384,0.3787008364951802,0.6516886143470412,-0.3136091696283751,0.7658436262762437,0.3994281868320606,5.652536869049072,GRFCensoredBaseline,0.705,-0.2410257804225859,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,20.24088358855813
R-CSF Baseline,0.1285178877914452,0.0155729673067304,0.1064185413298618,0.0906659446229433,0.0220993464615833,0.0935593398158579,0.0838268241671147,5.265981674194336,GRFCensoredBaseline,0.9985,0.0700674893595289,survival.probability,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,0.1867898522846373
R-CSF Baseline,0.5808716800426276,0.2791122958384684,0.6240152473818976,1.0806068360812258,-0.04314356733927,1.0979266401606944,0.658379453719455,6.745081663131714,GRFCensoredBaseline,0.9875,0.0696813382030874,RMST,5,linear_nonlinear_informative_strong_beneficial_large,"Linear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,34.040663582376155
