name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon,horizon_label,horizon_order,horizon_description,horizon_rule,horizon_quantile,gpu_requested,gpu_enabled
Final Marginal,0.1770886951003863,0.10066096160848605,0.2231729717458224,0.21195877751086536,-0.046084276645436094,0.2312312596511107,0.122897241879148,8.928101539611816,FinalCensoredModel,0.9725,0.08705994875791974,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.21285545772844766,0.12646210101909702,0.2231729717458224,0.21195877751086536,-0.010317514017374737,0.11850403590321355,0.05583549741639692,0.3981623649597168,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8763824851602906,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,-0.007976388163765061,0.6614009849240323,0.2231729717458224,0.21195877751086536,-0.23114935990958746,0.8122583759814871,0.4830440430885277,1.016444444656372,RevisedBaselineCensoredSurvivalForest,0.667,-0.4421003021387569,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S03,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.6440368214929567,0.8344852451700009,0.3324003355150818,0.36835035879951844,0.31163648597787497,0.6891180958464843,0.3669055376904821,15.467502355575562,FinalCensoredModel,1.0,0.7389498606935183,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.4337808001106324,0.5369918984419321,0.3324003355150818,0.36835035879951844,0.10138046459555068,0.2711718207492962,0.1165533932806047,0.5933554172515869,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9119919490250707,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,1.7608705031927643,2.245484232166164,0.3324003355150818,0.36835035879951844,1.428470167677682,2.5263216331359444,1.4761967279343162,1.534987449645996,RevisedBaselineCensoredSurvivalForest,0.976,0.5054299700000391,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S04,4000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.2839330757588567,0.31821104422470076,0.2840005127285053,0.33895294922934105,-6.743696964857326e-05,0.20392122538064517,0.1109459245580426,29.368077516555786,FinalCensoredModel,1.0,0.8092240873477918,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.379253747298013,0.5300438459583503,0.2840005127285053,0.33895294922934105,0.09525323456950774,0.28145410180857244,0.11857811717242071,0.8778817653656006,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9064134587831052,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.23389136791870987,0.9677477176716064,0.2840005127285053,0.33895294922934105,-0.050109144809795364,0.9289563917003916,0.413094134169174,2.9978089332580566,RevisedBaselineCensoredSurvivalForest,0.861875,0.29110290002708605,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S05,8000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.4479684819291411,0.5197122427597323,0.2896702588363312,0.26737415766227296,0.15829822309280997,0.39459602315310394,0.20845768372777337,60.90568733215332,FinalCensoredModel,1.0,0.759015794339141,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.4514736130047326,0.6147489606992511,0.2896702588363312,0.26737415766227296,0.16180335416840141,0.42681506561727484,0.17788169911744744,1.6848349571228027,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8925535258080909,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.7387163446321741,0.9134917078093862,0.2896702588363312,0.26737415766227296,0.44904608579584276,0.8815168759733063,0.4818839022819882,5.226402044296265,RevisedBaselineCensoredSurvivalForest,0.998875,0.6766314059768523,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.8361587002942117,1.1072283795738702,0.265937616193837,0.28118874965588575,0.5702210841003746,1.0954958857888861,0.5860002743716779,7.637041330337524,FinalCensoredModel,1.0,0.6906636159894963,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.5898808254670087,0.8883696067586387,0.265937616193837,0.28118874965588575,0.32394320927317166,0.7487137143173068,0.3321024704722823,0.4187612533569336,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8259315643580145,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,2.4548438466111575,3.102315958158183,0.265937616193837,0.28118874965588575,2.18890623041732,3.661820058171888,2.190992806199583,0.9423761367797852,RevisedBaselineCensoredSurvivalForest,1.0,0.6223607271100288,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.1770886951003863,0.10066096160848606,0.2231729717458224,0.21195877751086536,-0.046084276645436094,0.2312312596511107,0.12289724187914798,8.932563066482544,FinalCensoredModel,0.9725,0.08705994875791978,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.21285545772844763,0.12646210101909705,0.2231729717458224,0.21195877751086536,-0.010317514017374733,0.11850403590321355,0.05583549741639692,0.37701892852783203,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8763824851602905,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,-0.007976388163765053,0.6614009849240323,0.2231729717458224,0.21195877751086536,-0.23114935990958746,0.8122583759814871,0.4830440430885277,0.9789066314697266,RevisedBaselineCensoredSurvivalForest,0.667,-0.4421003021387569,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.48930484420584425,0.4977314431655887,0.3060648154649497,0.3315620955070514,0.18324002874089465,0.37385373361967655,0.2324732150479705,11.052485704421997,FinalCensoredModel,1.0,0.7619281735223141,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.25114932706952714,0.15791870564714378,0.3060648154649497,0.3315620955070514,-0.05491548839542257,0.2289935390469649,0.09198090628190053,0.396960973739624,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8159820869000054,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.540131844101799,0.3764367707269345,0.3060648154649497,0.3315620955070514,0.23406702863684947,0.4191866658361272,0.3079495508437848,1.146153450012207,RevisedBaselineCensoredSurvivalForest,1.0,0.5236187478463527,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S09,2000,10,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.2155608316485735,0.14741523066197337,0.3901161181726868,0.5779518159973408,-0.1745552865241133,0.5247301111484722,0.26440099516520926,15.658524990081787,FinalCensoredModel,0.9945,0.6507561130847354,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.4062637446249081,0.45997786097002674,0.3901161181726868,0.5779518159973408,0.016147626452221325,0.19205150454489678,0.0929785001864954,0.40969228744506836,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9572962119446026,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,-0.018920894621187092,0.39635075656732655,0.3901161181726868,0.5779518159973408,-0.40903701279387383,0.8775187245165971,0.5402936133001639,1.2960822582244873,RevisedBaselineCensoredSurvivalForest,0.6015,-0.24360416336297336,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S10,2000,20,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.264008415627344,0.21075186363607695,0.466806602898805,0.6594415114124368,-0.202798187271461,0.5465813266896293,0.27803575699752275,25.476115226745605,FinalCensoredModel,1.0,0.7974448178409386,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.39555724298052736,0.43717963539252713,0.466806602898805,0.6594415114124368,-0.07124935991827772,0.27964553541140585,0.12276227178404028,0.4708902835845947,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.958853150296684,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.32283084596136946,0.1351215724091377,0.466806602898805,0.6594415114124368,-0.14397575693743556,0.6519764500986691,0.3985797664308703,1.946554183959961,RevisedBaselineCensoredSurvivalForest,1.0,0.27370404105879925,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S11,2000,40,1,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.28495103940275385,0.2724536586777846,0.28342019257099194,0.29589630114233717,0.0015308468317619245,0.21734226849556101,0.12370457416364351,10.470489501953125,FinalCensoredModel,1.0,0.7104508706529912,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.3080769948677325,0.36561148318420894,0.28342019257099194,0.29589630114233717,0.024656802296740585,0.18613043180443517,0.11235611757090178,0.4310736656188965,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8651527963252981,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.36791159540073204,0.3160104160981998,0.28342019257099194,0.29589630114233717,0.08449140282974006,0.432200376579691,0.283351172925411,1.0906801223754883,RevisedBaselineCensoredSurvivalForest,0.968,0.04148829891506961,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S12,2000,5,2,2,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.409740656155064,0.6202247048679023,0.2639408087340438,0.30261221320349946,0.14579984742102017,0.4605732011542008,0.2085861588952817,11.56255841255188,FinalCensoredModel,1.0,0.7602601414862507,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S13,2000,5,3,3,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.35942004201782024,0.4385380052057805,0.2639408087340438,0.30261221320349946,0.09547923328377644,0.23013117779297715,0.11980406882157252,0.40296220779418945,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9044200290090532,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S13,2000,5,3,3,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.3809118240568324,0.6554273541064983,0.2639408087340438,0.30261221320349946,0.11697101532278854,0.624614296883562,0.3888115362701076,1.3610212802886963,RevisedBaselineCensoredSurvivalForest,0.897,0.3647729443651843,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S13,2000,5,3,3,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.3435057368259603,0.2621816014233296,0.30475497409324837,0.3055287349056107,0.03875076273271192,0.2164293821331905,0.12984854475718222,14.160643339157104,FinalCensoredModel,1.0,0.7287209452419897,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S14,2000,5,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.383570827424896,0.39718900633173776,0.30475497409324837,0.3055287349056107,0.07881585333164771,0.23577692280003545,0.11390846124248727,0.5801093578338623,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8311647431279333,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S14,2000,5,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,-0.10364216162057974,0.36287092896388995,0.30475497409324837,0.3055287349056107,-0.40839713571382813,0.6750873616406343,0.4364574510381108,1.1212222576141357,RevisedBaselineCensoredSurvivalForest,0.535,-0.2883243909830748,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S14,2000,5,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.37274038339949855,0.4441543133595374,0.2513191972579932,0.2895404065950887,0.12142118614150542,0.30204817761186303,0.16055895911630835,20.72682285308838,FinalCensoredModel,1.0,0.7955509981485399,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S15,2000,5,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.5043248117250848,0.7714426118630738,0.2513191972579932,0.2895404065950887,0.25300561446709163,0.5917224264802333,0.2602032067566667,0.3975522518157959,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.8793585804970537,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S15,2000,5,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.4093027241182368,0.6337312761149398,0.2513191972579932,0.2895404065950887,0.15798352686024372,0.6029627787739597,0.35454739671199875,1.5597381591796875,RevisedBaselineCensoredSurvivalForest,0.905,0.40013900004815717,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S15,2000,5,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.7556466273853184,0.9875006849338099,0.3226581351384697,0.3821441672244226,0.4329884922468487,0.8539465057541612,0.4614576750934121,34.538859605789185,FinalCensoredModel,1.0,0.7677475831873989,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S16,2000,5,20,20,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.5673067423361297,0.7575965988913183,0.3226581351384697,0.3821441672244226,0.24464860719765993,0.5143232985769746,0.2566253879392311,0.4375777244567871,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.889967981699479,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S16,2000,5,20,20,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,1.3806572998389224,1.8317433876384968,0.3226581351384697,0.3821441672244226,1.057999164700453,1.9161421530451512,1.1298318995573517,2.1230077743530273,RevisedBaselineCensoredSurvivalForest,0.924,0.6779235523288532,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S16,2000,5,20,20,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.43771548501829244,0.43082444313596435,0.4167625846397881,0.45591699026180205,0.020952900378504318,0.3053947692638369,0.16780410252181957,12.930076599121094,FinalCensoredModel,1.0,0.7653059285436538,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S17,2000,5,1,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.3975337345340658,0.31927932765789946,0.4167625846397881,0.45591699026180205,-0.01922885010572224,0.20211957526845373,0.08373872264104719,0.41892051696777344,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9250755928587656,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S17,2000,5,1,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,1.071482575669795,1.6149327111493836,0.4167625846397881,0.45591699026180205,0.6547199910300071,1.5556618917160663,0.7724772441395288,1.137230396270752,RevisedBaselineCensoredSurvivalForest,0.9915,0.5598736996724727,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S17,2000,5,1,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.3899697246855302,0.27068147539792636,0.4167625846397881,0.45591699026180205,-0.026792859954257876,0.3566683792466442,0.1921441990400028,16.200079441070557,FinalCensoredModel,1.0,0.6265150248970882,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S18,2000,5,10,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.3975337345340658,0.31927932765789946,0.4167625846397881,0.45591699026180205,-0.019228850105722242,0.20211957526845373,0.08373872264104719,0.5515553951263428,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9250755928587657,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S18,2000,5,10,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,1.0057264211839987,1.3600936607393321,0.4167625846397881,0.45591699026180205,0.5889638365442106,1.3368420346541674,0.7336117965405965,1.1243767738342285,RevisedBaselineCensoredSurvivalForest,0.9655,0.4978688851906053,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S18,2000,5,10,1,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.9582309536858865,1.259864145367,0.4129191970355123,0.5263903722275931,0.5453117566503742,1.0191985248677642,0.5667982544614494,16.47514772415161,FinalCensoredModel,1.0,0.8466352755369937,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S19,2000,10,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.6931114205014164,0.9060748431588214,0.4129191970355123,0.5263903722275931,0.2801922234659042,0.5638426037630424,0.28787369524894185,0.4080324172973633,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9001460454980414,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S19,2000,10,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,1.0596371133172966,0.8053564206195477,0.4129191970355123,0.5263903722275931,0.646717916281784,0.9148727174210156,0.7107730310259746,1.2964067459106445,RevisedBaselineCensoredSurvivalForest,0.9825,0.5979000436059632,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S19,2000,10,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.24305595329987464,0.20250837230085036,0.2914511904209686,0.3801382182268247,-0.048395237121093976,0.2537816357310299,0.11695928833181896,20.728033542633057,FinalCensoredModel,1.0,0.8018303906506448,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.32270143965185577,0.33950664760022387,0.2914511904209686,0.3801382182268247,0.03125024923088714,0.16180713609553501,0.07817938215278034,0.704822301864624,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9087473009511147,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Revised Marginal,0.35473962150623034,0.24704336063978902,0.2914511904209686,0.3801382182268247,0.0632884310852617,0.34409559189468353,0.23500452119543244,1.517812728881836,RevisedBaselineCensoredSurvivalForest,0.9885,0.48524401866949735,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S20,2000,20,5,5,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal,0.48692569500552213,0.522569002858914,0.4407518704748678,0.6254460297816413,0.04617382453065426,0.30744120125488245,0.18599389108062353,38.541929721832275,FinalCensoredModel,1.0,0.8748551113206932,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
Final Marginal Oracle,0.4258001403619131,0.45778434572069854,0.4407518704748678,0.6254460297816413,-0.01495173011295476,0.2529764660588868,0.12113326098608013,0.535510778427124,SingleFileFinalOracleCensoredSurvivalForest,1.0,0.9377214787857587,RMST,9,nonlinear_nonlinear_informative_strong_beneficial_large,"Nonlinear treatment / nonlinear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S21,2000,40,10,10,15.0,RMST-H3,3,Paper fixed RMST horizon 15.0,paper_fixed_rmst,,off,False
